Country.or.area,ISO.code,Year,DataValue,DataProcess,Estimating.Methods
Sweden,752,1959.5,2.24, Others,Direct
Sweden,752,1960.5,2.17, Others,Direct
Sweden,752,1961.5,2.21, Others,Direct
Sweden,752,1962.5,2.25, Others,Direct
Sweden,752,1963.5,2.32, Others,Direct
Sweden,752,1964.5,2.47, Others,Direct
Sweden,752,1965.5,2.41, Others,Direct
Sweden,752,1966.5,2.37, Others,Direct
Sweden,752,1967.5,2.28, Others,Direct
Sweden,752,1968.5,2.08, Others,Direct
Sweden,752,1969.5,1.94, Others,Direct
Sweden,752,1970.5,1.94, Others,Direct
Sweden,752,1971.5,1.98, Others,Direct
Sweden,752,1972.5,1.93, Others,Direct
Sweden,752,1973.5,1.88, Others,Direct
Sweden,752,1974.5,1.89, Others,Direct
Sweden,752,1975.5,1.78, Others,Direct
Sweden,752,1976.5,1.69, Others,Direct
Sweden,752,1977.5,1.65, Others,Direct
Sweden,752,1978.5,1.6, Others,Direct
Sweden,752,1979.5,1.66, Others,Direct
Sweden,752,1980.5,1.68, Others,Direct
Sweden,752,1981.5,1.63, Others,Direct
Sweden,752,1982.5,1.62, Others,Direct
Sweden,752,1983.5,1.61, Others,Direct
Sweden,752,1984.5,1.65, Others,Direct
Sweden,752,1985.5,1.73, Others,Direct
Sweden,752,1986.5,1.79, Others,Direct
Sweden,752,1987.5,1.84, Others,Direct
Sweden,752,1988.5,1.97, Others,Direct
Sweden,752,1989.5,2.02, Others,Direct
Sweden,752,1990.5,2.14, Others,Direct
Sweden,752,1991.5,2.12, Others,Direct
Sweden,752,1992.5,2.08, Others,Direct
Sweden,752,1993.5,1.99, Others,Direct
Sweden,752,1994.5,1.89, Others,Direct
Sweden,752,1995.5,1.74, Others,Direct
Sweden,752,1996.5,1.61, Others,Direct
Sweden,752,1997.5,1.53, Others,Direct
Sweden,752,1998.5,1.52, Others,Direct
Sweden,752,1999.5,1.52, Others,Direct
Sweden,752,2000.5,1.56, Others,Direct
Sweden,752,2001.5,1.58, Others,Direct
Sweden,752,2002.5,1.67, Others,Direct
Sweden,752,2003.5,1.74, Others,Direct
Sweden,752,2004.5,1.77, Others,Direct
Sweden,752,2005.5,1.78, Others,Direct
Sweden,752,2006.5,1.86, Others,Direct
Sweden,752,2007.5,1.89, Others,Direct
Sweden,752,2008.5,1.91, Others,Direct
Sweden,752,2009.5,1.93, Others,Direct
Sweden,752,2010.5,1.98, Others,Direct
Sweden,752,2011.5,1.89, Others,Direct
Sweden,752,1950.5,2.31,VR,Direct
Sweden,752,1951.5,2.21,VR,Direct
Sweden,752,1952.5,2.24,VR,Direct
Sweden,752,1953.5,2.27,VR,Direct
Sweden,752,1954.5,2.19,VR,Direct
Sweden,752,1955.5,2.26,VR,Direct
Sweden,752,1956.5,2.29,VR,Direct
Sweden,752,1957.5,2.29,VR,Direct
Sweden,752,1958.5,2.26,VR,Direct
Sweden,752,1959.5,2.24,VR,Direct
Sweden,752,1960.5,2.17,VR,Direct
Sweden,752,1961.5,2.2,VR,Direct
Sweden,752,1962.5,2.23,VR,Direct
Sweden,752,1963.5,2.31,VR,Direct
Sweden,752,1964.5,2.46,VR,Direct
Sweden,752,1965.5,2.41,VR,Direct
Sweden,752,1966.5,2.36,VR,Direct
Sweden,752,1967.5,2.27,VR,Direct
Sweden,752,1968.5,2.07,VR,Direct
Sweden,752,1969.5,1.93,VR,Direct
Sweden,752,1970.5,1.94,VR,Direct
Sweden,752,1971.5,1.99,VR,Direct
Sweden,752,1972.5,1.93,VR,Direct
Sweden,752,1973.5,1.88,VR,Direct
Sweden,752,1974.5,1.89,VR,Direct
Sweden,752,1975.5,1.78,VR,Direct
Sweden,752,1976.5,1.69,VR,Direct
Sweden,752,1977.5,1.65,VR,Direct
Sweden,752,1978.5,1.61,VR,Direct
Sweden,752,1979.5,1.66,VR,Direct
Sweden,752,1980.5,1.68,VR,Direct
Sweden,752,1981.5,1.63,VR,Direct
Sweden,752,1982.5,1.62,VR,Direct
Sweden,752,1983.5,1.61,VR,Direct
Sweden,752,1984.5,1.65,VR,Direct
Sweden,752,1985.5,1.73,VR,Direct
Sweden,752,1986.5,1.79,VR,Direct
Sweden,752,1987.5,1.84,VR,Direct
Sweden,752,1988.5,1.95,VR,Direct
Sweden,752,1989.5,2.01,VR,Direct
Sweden,752,1990.5,2.14,VR,Direct
Sweden,752,1991.5,2.12,VR,Direct
Sweden,752,1992.5,2.09,VR,Direct
Sweden,752,1993.5,2,VR,Direct
Sweden,752,1994.5,1.89,VR,Direct
Sweden,752,1995.5,1.74,VR,Direct
Sweden,752,1996.5,1.6,VR,Direct
Sweden,752,1997.5,1.52,VR,Direct
Sweden,752,1998.5,1.5,VR,Direct
Sweden,752,1999.5,1.49,VR,Direct
Sweden,752,2001.5,1.57,VR,Direct
Sweden,752,2002.5,1.65,VR,Direct
Sweden,752,2004.5,1.76,VR,Direct
Sweden,752,2005.5,1.77,VR,Direct
Sweden,752,2006.5,1.85,VR,Direct
Sweden,752,2007.5,1.88,VR,Direct
Sweden,752,2008.5,1.9,VR,Direct
Sweden,752,2009.5,1.93,VR,Direct
Sweden,752,2010.5,1.99,VR,Direct
Sweden,752,2012.5,1.91,VR,Direct
Switzerland,756,1950.5,2.4, Others,Indirect
Switzerland,756,1951.5,2.3, Others,Indirect
Switzerland,756,1952.5,2.32, Others,Indirect
Switzerland,756,1953.5,2.29, Others,Indirect
Switzerland,756,1954.5,2.28, Others,Indirect
Switzerland,756,1955.5,2.3, Others,Indirect
Switzerland,756,1956.5,2.35, Others,Indirect
Switzerland,756,1957.5,2.41, Others,Indirect
Switzerland,756,1958.5,2.4, Others,Indirect
Switzerland,756,1959.5,2.42, Others,Indirect
Switzerland,756,1960.5,2.44, Others,Indirect
Switzerland,756,1961.5,2.53, Others,Indirect
Switzerland,756,1962.5,2.6, Others,Indirect
Switzerland,756,1963.5,2.67, Others,Indirect
Switzerland,756,1964.5,2.68, Others,Indirect
Switzerland,756,1965.5,2.61, Others,Indirect
Switzerland,756,1966.5,2.52, Others,Indirect
Switzerland,756,1967.5,2.41, Others,Indirect
Switzerland,756,1968.5,2.3, Others,Indirect
Switzerland,756,1969.5,2.19, Others,Indirect
Switzerland,756,1970.5,2.1, Others,Indirect
Switzerland,756,1971.5,2.04, Others,Indirect
Switzerland,756,1972.5,1.91, Others,Indirect
Switzerland,756,1973.5,1.81, Others,Indirect
Switzerland,756,1974.5,1.73, Others,Indirect
Switzerland,756,1975.5,1.61, Others,Indirect
Switzerland,756,1976.5,1.55, Others,Indirect
Switzerland,756,1977.5,1.53, Others,Indirect
Switzerland,756,1978.5,1.51, Others,Indirect
Switzerland,756,1979.5,1.52, Others,Indirect
Switzerland,756,1980.5,1.55, Others,Indirect
Switzerland,756,1981.5,1.55, Others,Indirect
Switzerland,756,1982.5,1.56, Others,Indirect
Switzerland,756,1983.5,1.52, Others,Indirect
Switzerland,756,1984.5,1.53, Others,Indirect
Switzerland,756,1985.5,1.52, Others,Indirect
Switzerland,756,1986.5,1.53, Others,Indirect
Switzerland,756,1987.5,1.52, Others,Indirect
Switzerland,756,1988.5,1.57, Others,Indirect
Switzerland,756,1989.5,1.56, Others,Indirect
Switzerland,756,1990.5,1.58, Others,Indirect
Switzerland,756,1991.5,1.58, Others,Indirect
Switzerland,756,1992.5,1.58, Others,Indirect
Switzerland,756,1993.5,1.51, Others,Indirect
Switzerland,756,1994.5,1.49, Others,Indirect
Switzerland,756,1995.5,1.48, Others,Indirect
Switzerland,756,1996.5,1.5, Others,Indirect
Switzerland,756,1997.5,1.48, Others,Indirect
Switzerland,756,1998.5,1.47, Others,Indirect
Switzerland,756,1999.5,1.48, Others,Indirect
Switzerland,756,2000.5,1.5, Others,Indirect
Switzerland,756,2001.5,1.38, Others,Indirect
Switzerland,756,2002.5,1.39, Others,Indirect
Switzerland,756,2003.5,1.39, Others,Indirect
Switzerland,756,2004.5,1.42, Others,Indirect
Switzerland,756,2005.5,1.42, Others,Indirect
Switzerland,756,2006.5,1.44, Others,Indirect
Switzerland,756,2007.5,1.46, Others,Indirect
Switzerland,756,2008.5,1.48, Others,Indirect
Switzerland,756,2009.5,1.5, Others,Indirect
Switzerland,756,1969.5,2.18, Others,Indirect
Switzerland,756,1970.5,2.1, Others,Indirect
Switzerland,756,1971.5,2.04, Others,Indirect
Switzerland,756,1972.5,1.91, Others,Indirect
Switzerland,756,1973.5,1.81, Others,Indirect
Switzerland,756,1974.5,1.73, Others,Indirect
Switzerland,756,1975.5,1.61, Others,Indirect
Switzerland,756,1976.5,1.55, Others,Indirect
Switzerland,756,1977.5,1.53, Others,Indirect
Switzerland,756,1978.5,1.51, Others,Indirect
Switzerland,756,1979.5,1.52, Others,Indirect
Switzerland,756,1980.5,1.55, Others,Indirect
Switzerland,756,1981.5,1.55, Others,Indirect
Switzerland,756,1982.5,1.56, Others,Indirect
Switzerland,756,1983.5,1.52, Others,Indirect
Switzerland,756,1984.5,1.53, Others,Indirect
Switzerland,756,1985.5,1.52, Others,Indirect
Switzerland,756,1986.5,1.53, Others,Indirect
Switzerland,756,1987.5,1.52, Others,Indirect
Switzerland,756,1988.5,1.57, Others,Indirect
Switzerland,756,1989.5,1.56, Others,Indirect
Switzerland,756,1990.5,1.59, Others,Indirect
Switzerland,756,1991.5,1.58, Others,Indirect
Switzerland,756,1992.5,1.58, Others,Indirect
Switzerland,756,1993.5,1.51, Others,Indirect
Switzerland,756,1994.5,1.49, Others,Indirect
Switzerland,756,1995.5,1.48, Others,Indirect
Switzerland,756,1996.5,1.5, Others,Indirect
Switzerland,756,1997.5,1.48, Others,Indirect
Switzerland,756,1998.5,1.47, Others,Indirect
Switzerland,756,1999.5,1.48, Others,Indirect
Switzerland,756,2000.5,1.5, Others,Indirect
Switzerland,756,2001.5,1.38, Others,Indirect
Switzerland,756,2002.5,1.39, Others,Indirect
Switzerland,756,2003.5,1.39, Others,Indirect
Switzerland,756,2004.5,1.42, Others,Indirect
Switzerland,756,2005.5,1.42, Others,Indirect
Switzerland,756,2006.5,1.44, Others,Indirect
Switzerland,756,2007.5,1.46, Others,Indirect
Switzerland,756,2008.5,1.48, Others,Indirect
Switzerland,756,2009.5,1.5, Others,Indirect
Switzerland,756,2010.5,1.52, Others,Indirect
Switzerland,756,2011.5,1.52, Others,Indirect
Switzerland,756,2012.5,1.53, Others,Indirect
Switzerland,756,2013.5,1.52, Others,Indirect
Switzerland,756,1950.5,2.4, Others,Indirect
Switzerland,756,1951.5,2.3, Others,Indirect
Switzerland,756,1952.5,2.32, Others,Indirect
Switzerland,756,1953.5,2.29, Others,Indirect
Switzerland,756,1954.5,2.28, Others,Indirect
Switzerland,756,1955.5,2.3, Others,Indirect
Switzerland,756,1956.5,2.35, Others,Indirect
Switzerland,756,1957.5,2.41, Others,Indirect
Switzerland,756,1958.5,2.4, Others,Indirect
Switzerland,756,1959.5,2.42, Others,Indirect
Switzerland,756,1960.5,2.44, Others,Indirect
Switzerland,756,1961.5,2.53, Others,Indirect
Switzerland,756,1962.5,2.59, Others,Indirect
Switzerland,756,1963.5,2.67, Others,Indirect
Switzerland,756,1964.5,2.67, Others,Indirect
Switzerland,756,1965.5,2.61, Others,Indirect
Switzerland,756,1966.5,2.52, Others,Indirect
Switzerland,756,1967.5,2.41, Others,Indirect
Switzerland,756,1968.5,2.3, Others,Indirect
Switzerland,756,1969.5,2.19, Others,Indirect
Switzerland,756,1970.5,2.09, Others,Indirect
Switzerland,756,1971.5,2.02, Others,Indirect
Switzerland,756,1972.5,1.91, Others,Indirect
Switzerland,756,1973.5,1.81, Others,Indirect
Switzerland,756,1974.5,1.72, Others,Indirect
Switzerland,756,1975.5,1.62, Others,Indirect
Switzerland,756,1950.5,2.41, Others,Direct
Switzerland,756,1951.5,2.31, Others,Direct
Switzerland,756,1952.5,2.33, Others,Direct
Switzerland,756,1953.5,2.29, Others,Direct
Switzerland,756,1954.5,2.29, Others,Direct
Switzerland,756,1955.5,2.31, Others,Direct
Switzerland,756,1956.5,2.36, Others,Direct
Switzerland,756,1957.5,2.42, Others,Direct
Switzerland,756,1958.5,2.41, Others,Direct
Switzerland,756,1959.5,2.43, Others,Direct
Switzerland,756,1960.5,2.45, Others,Direct
Switzerland,756,1961.5,2.53, Others,Direct
Switzerland,756,1962.5,2.59, Others,Direct
Switzerland,756,1963.5,2.66, Others,Direct
Switzerland,756,1964.5,2.67, Others,Direct
Switzerland,756,1965.5,2.6, Others,Direct
Switzerland,756,1966.5,2.52, Others,Direct
Switzerland,756,1967.5,2.42, Others,Direct
Switzerland,756,1968.5,2.31, Others,Direct
Switzerland,756,1969.5,2.2, Others,Direct
Switzerland,756,1970.5,2.11, Others,Direct
Switzerland,756,1971.5,2.05, Others,Direct
Switzerland,756,1972.5,1.92, Others,Direct
Switzerland,756,1973.5,1.82, Others,Direct
Switzerland,756,1974.5,1.74, Others,Direct
Switzerland,756,1975.5,1.62, Others,Direct
Switzerland,756,1976.5,1.55, Others,Direct
Switzerland,756,1977.5,1.54, Others,Direct
Switzerland,756,1978.5,1.51, Others,Direct
Switzerland,756,1979.5,1.52, Others,Direct
Switzerland,756,1980.5,1.55, Others,Direct
Switzerland,756,1981.5,1.54, Others,Direct
Switzerland,756,1982.5,1.55, Others,Direct
Switzerland,756,1983.5,1.52, Others,Direct
Switzerland,756,1984.5,1.53, Others,Direct
Switzerland,756,1985.5,1.51, Others,Direct
Switzerland,756,1986.5,1.53, Others,Direct
Switzerland,756,1987.5,1.52, Others,Direct
Switzerland,756,1988.5,1.58, Others,Direct
Switzerland,756,1989.5,1.57, Others,Direct
Switzerland,756,1990.5,1.6, Others,Direct
Switzerland,756,1991.5,1.61, Others,Direct
Switzerland,756,1992.5,1.59, Others,Direct
Switzerland,756,1993.5,1.52, Others,Direct
Switzerland,756,1994.5,1.5, Others,Direct
Switzerland,756,1995.5,1.49, Others,Direct
Switzerland,756,1996.5,1.51, Others,Direct
Switzerland,756,1997.5,1.49, Others,Direct
Switzerland,756,1998.5,1.48, Others,Direct
Switzerland,756,1999.5,1.49, Others,Direct
Switzerland,756,2000.5,1.5, Others,Direct
Switzerland,756,2001.5,1.39, Others,Direct
Switzerland,756,2002.5,1.39, Others,Direct
Switzerland,756,2003.5,1.39, Others,Direct
Switzerland,756,2004.5,1.42, Others,Direct
Switzerland,756,2005.5,1.42, Others,Direct
Switzerland,756,2006.5,1.43, Others,Direct
Switzerland,756,2007.5,1.45, Others,Direct
Switzerland,756,2008.5,1.48, Others,Direct
Switzerland,756,2009.5,1.5, Others,Direct
Switzerland,756,2010.5,1.52, Others,Direct
Switzerland,756,2011.5,1.52, Others,Direct
Switzerland,756,2009.5,1.5, Others,Direct
Switzerland,756,2010.5,1.54, Others,Direct
Switzerland,756,2012.5,1.53, Others,Direct
Switzerland,756,1950.5,2.4, Others,Direct
Switzerland,756,1951.5,2.34, Others,Direct
Switzerland,756,1952.5,2.35, Others,Direct
Switzerland,756,1953.5,2.3, Others,Direct
Switzerland,756,1954.5,2.29, Others,Direct
Switzerland,756,1955.5,2.33, Others,Direct
Switzerland,756,1956.5,2.38, Others,Direct
Switzerland,756,1957.5,2.44, Others,Direct
Switzerland,756,1958.5,2.34, Others,Direct
Switzerland,756,1959.5,2.37, Others,Direct
Switzerland,756,1960.5,2.44, Others,Direct
Switzerland,756,1961.5,2.53, Others,Direct
Switzerland,756,1962.5,2.6, Others,Direct
Switzerland,756,1963.5,2.67, Others,Direct
Switzerland,756,1964.5,2.68, Others,Direct
Switzerland,756,1965.5,2.61, Others,Direct
Switzerland,756,1966.5,2.52, Others,Direct
Switzerland,756,1967.5,2.41, Others,Direct
Switzerland,756,1968.5,2.3, Others,Direct
Switzerland,756,1969.5,2.19, Others,Direct
Switzerland,756,1970.5,2.1, Others,Direct
Switzerland,756,1971.5,2.04, Others,Direct
Switzerland,756,1972.5,1.91, Others,Direct
Switzerland,756,1973.5,1.81, Others,Direct
Switzerland,756,1974.5,1.73, Others,Direct
Switzerland,756,1975.5,1.61, Others,Direct
Switzerland,756,1976.5,1.55, Others,Direct
Switzerland,756,1977.5,1.53, Others,Direct
Switzerland,756,1978.5,1.51, Others,Direct
Switzerland,756,1979.5,1.52, Others,Direct
Switzerland,756,1980.5,1.55, Others,Direct
Switzerland,756,1981.5,1.55, Others,Direct
Switzerland,756,1982.5,1.56, Others,Direct
Switzerland,756,1983.5,1.52, Others,Direct
Switzerland,756,1984.5,1.53, Others,Direct
Switzerland,756,1985.5,1.52, Others,Direct
Switzerland,756,1986.5,1.53, Others,Direct
Switzerland,756,1987.5,1.52, Others,Direct
Switzerland,756,1988.5,1.57, Others,Direct
Switzerland,756,1989.5,1.56, Others,Direct
Switzerland,756,1990.5,1.58, Others,Direct
Switzerland,756,1991.5,1.58, Others,Direct
Switzerland,756,1992.5,1.58, Others,Direct
Switzerland,756,1993.5,1.51, Others,Direct
Switzerland,756,1994.5,1.49, Others,Direct
Switzerland,756,1995.5,1.48, Others,Direct
Switzerland,756,1996.5,1.5, Others,Direct
Switzerland,756,1997.5,1.8, Others,Direct
Switzerland,756,1998.5,1.78, Others,Direct
Switzerland,756,1999.5,1.77, Others,Direct
Switzerland,756,2000.5,1.5, Others,Direct
Switzerland,756,2001.5,1.38, Others,Direct
Switzerland,756,2002.5,1.39, Others,Direct
Switzerland,756,2003.5,1.39, Others,Direct
Switzerland,756,2004.5,1.42, Others,Direct
Switzerland,756,2005.5,1.42, Others,Direct
Switzerland,756,2006.5,1.44, Others,Direct
Switzerland,756,2007.5,1.46, Others,Direct
Switzerland,756,2008.5,1.48, Others,Direct
Switzerland,756,1950.5,2.4, Others,Direct
Switzerland,756,1951.5,2.3, Others,Direct
Switzerland,756,1952.5,2.32, Others,Direct
Switzerland,756,1953.5,2.29, Others,Direct
Switzerland,756,1954.5,2.28, Others,Direct
Switzerland,756,1955.5,2.3, Others,Direct
Switzerland,756,1956.5,2.35, Others,Direct
Switzerland,756,1957.5,2.4, Others,Direct
Switzerland,756,1958.5,2.4, Others,Direct
Switzerland,756,1959.5,2.42, Others,Direct
Switzerland,756,1960.5,2.44, Others,Direct
Switzerland,756,1961.5,2.53, Others,Direct
Switzerland,756,1962.5,2.59, Others,Direct
Switzerland,756,1963.5,2.67, Others,Direct
Switzerland,756,1964.5,2.67, Others,Direct
Switzerland,756,1965.5,2.61, Others,Direct
Switzerland,756,1966.5,2.52, Others,Direct
Switzerland,756,1967.5,2.41, Others,Direct
Switzerland,756,1968.5,2.3, Others,Direct
Switzerland,756,1969.5,2.19, Others,Direct
Switzerland,756,1970.5,2.1, Others,Direct
Switzerland,756,1971.5,2.04, Others,Direct
Switzerland,756,1972.5,1.91, Others,Direct
Switzerland,756,1973.5,1.81, Others,Direct
Switzerland,756,1974.5,1.73, Others,Direct
Switzerland,756,1975.5,1.61, Others,Direct
Switzerland,756,1976.5,1.55, Others,Direct
Switzerland,756,1977.5,1.53, Others,Direct
Switzerland,756,1978.5,1.51, Others,Direct
Switzerland,756,1979.5,1.52, Others,Direct
Switzerland,756,1980.5,1.55, Others,Direct
Switzerland,756,1981.5,1.55, Others,Direct
Switzerland,756,1982.5,1.56, Others,Direct
Switzerland,756,1983.5,1.52, Others,Direct
Switzerland,756,1984.5,1.53, Others,Direct
Switzerland,756,1985.5,1.52, Others,Direct
Switzerland,756,1986.5,1.53, Others,Direct
Switzerland,756,1987.5,1.52, Others,Direct
Switzerland,756,1988.5,1.57, Others,Direct
Switzerland,756,1989.5,1.56, Others,Direct
Switzerland,756,1990.5,1.59, Others,Direct
Switzerland,756,1991.5,1.6, Others,Direct
Switzerland,756,1992.5,1.58, Others,Direct
Switzerland,756,1993.5,1.51, Others,Direct
Switzerland,756,1994.5,1.49, Others,Direct
Switzerland,756,1995.5,1.48, Others,Direct
Switzerland,756,1996.5,1.5, Others,Direct
Switzerland,756,1997.5,1.48, Others,Direct
Switzerland,756,1998.5,1.47, Others,Direct
Switzerland,756,1999.5,1.48, Others,Direct
Switzerland,756,2000.5,1.5, Others,Direct
Switzerland,756,2001.5,1.38, Others,Direct
Switzerland,756,2002.5,1.39, Others,Direct
Switzerland,756,2003.5,1.38, Others,Direct
Switzerland,756,2004.5,1.42, Others,Direct
Switzerland,756,2005.5,1.42, Others,Direct
Switzerland,756,2006.5,1.44, Others,Direct
Switzerland,756,2007.5,1.46, Others,Direct
Switzerland,756,2008.5,1.48, Others,Direct
Switzerland,756,2009.5,1.5, Others,Direct
Switzerland,756,2010.5,1.52, Others,Direct
Switzerland,756,2011.5,1.52, Others,Direct
Switzerland,756,1950.5,2.4,VR,Indirect
Switzerland,756,1951.5,2.3,VR,Indirect
Switzerland,756,1952.5,2.32,VR,Indirect
Switzerland,756,1953.5,2.29,VR,Indirect
Switzerland,756,1954.5,2.28,VR,Indirect
Switzerland,756,1955.5,2.3,VR,Indirect
Switzerland,756,1956.5,2.35,VR,Indirect
Switzerland,756,1957.5,2.41,VR,Indirect
Switzerland,756,1958.5,2.4,VR,Indirect
Switzerland,756,1959.5,2.42,VR,Indirect
Switzerland,756,1960.5,2.44,VR,Indirect
Switzerland,756,1961.5,2.53,VR,Indirect
Switzerland,756,1962.5,2.59,VR,Indirect
Switzerland,756,1963.5,2.67,VR,Indirect
Switzerland,756,1964.5,2.67,VR,Indirect
Switzerland,756,1965.5,2.61,VR,Indirect
Switzerland,756,1966.5,2.52,VR,Indirect
Switzerland,756,1967.5,2.41,VR,Indirect
Switzerland,756,1968.5,2.3,VR,Indirect
Switzerland,756,1969.5,2.19,VR,Indirect
Switzerland,756,1970.5,2.09,VR,Indirect
Switzerland,756,1971.5,2.02,VR,Indirect
Switzerland,756,1955.5,2.33,VR,Direct
Switzerland,756,1957.5,2.44,VR,Direct
Switzerland,756,1958.5,2.34,VR,Direct
Switzerland,756,1951.5,2.34,VR,Direct
Switzerland,756,1952.5,2.35,VR,Direct
Switzerland,756,1956.5,2.38,VR,Direct
Switzerland,756,1959.5,2.37,VR,Direct
Switzerland,756,1960.5,2.34,VR,Direct
Switzerland,756,1961.5,2.48,VR,Direct
Switzerland,756,1962.5,2.46,VR,Direct
Switzerland,756,1964.5,2.65,VR,Direct
Switzerland,756,1966.5,2.47,VR,Direct
Switzerland,756,1967.5,2.37,VR,Direct
Switzerland,756,1968.5,2.29,VR,Direct
Switzerland,756,1969.5,2.12,VR,Direct
Switzerland,756,1971.5,2.03,VR,Direct
Switzerland,756,1965.5,2.57,VR,Direct
Switzerland,756,1982.5,1.54,VR,Direct
Switzerland,756,1984.5,1.53,VR,Direct
Switzerland,756,1985.5,1.51,VR,Direct
Switzerland,756,2009.5,1.49,VR,Direct
Switzerland,756,2012.5,1.53,VR,Direct
Switzerland,756,1986.5,1.53,VR,Direct
Switzerland,756,1987.5,1.52,VR,Direct
Switzerland,756,1989.5,1.57,VR,Direct
Switzerland,756,1990.5,1.6,VR,Direct
Switzerland,756,1992.5,1.6,VR,Direct
Switzerland,756,1993.5,1.53,VR,Direct
Switzerland,756,1994.5,1.51,VR,Direct
Switzerland,756,1995.5,1.5,VR,Direct
Switzerland,756,1996.5,1.53,VR,Direct
Switzerland,756,1998.5,1.5,VR,Direct
Switzerland,756,1999.5,1.51,VR,Direct
Switzerland,756,2001.5,1.41,VR,Direct
Switzerland,756,2002.5,1.39,VR,Direct
Switzerland,756,2002.5,1.39,VR,Direct
Switzerland,756,1988.5,1.58,VR,Direct
Switzerland,756,1991.5,1.6,VR,Direct
Switzerland,756,1997.5,1.49,VR,Direct
Switzerland,756,2005.5,1.42,VR,Direct
Switzerland,756,2003.5,1.4,VR,Direct
Switzerland,756,2007.5,1.47,VR,Direct
Switzerland,756,2008.5,1.48,VR,Direct
Switzerland,756,1953.5,2.3,VR,Direct
Switzerland,756,1954.5,2.29,VR,Direct
Switzerland,756,1950.5,2.41,VR,Direct
Switzerland,756,1951.5,2.32,VR,Direct
Switzerland,756,1952.5,2.34,VR,Direct
Switzerland,756,1953.5,2.3,VR,Direct
Switzerland,756,1954.5,2.3,VR,Direct
Switzerland,756,1955.5,2.32,VR,Direct
Switzerland,756,1956.5,2.38,VR,Direct
Switzerland,756,1957.5,2.45,VR,Direct
Switzerland,756,1958.5,2.44,VR,Direct
Switzerland,756,1959.5,2.46,VR,Direct
Switzerland,756,1960.5,2.45,VR,Direct
Switzerland,756,1961.5,2.55,VR,Direct
Switzerland,756,1962.5,2.63,VR,Direct
Switzerland,756,1963.5,2.71,VR,Direct
Switzerland,756,1964.5,2.71,VR,Direct
Switzerland,756,1965.5,2.62,VR,Direct
Switzerland,756,1966.5,2.52,VR,Direct
Switzerland,756,1967.5,2.41,VR,Direct
Switzerland,756,1968.5,2.31,VR,Direct
Switzerland,756,1969.5,2.21,VR,Direct
Switzerland,756,1970.5,2.11,VR,Direct
Switzerland,756,1971.5,2.03,VR,Direct
Switzerland,756,1972.5,1.91,VR,Direct
Switzerland,756,1973.5,1.81,VR,Direct
Switzerland,756,1974.5,1.74,VR,Direct
Switzerland,756,1975.5,1.61,VR,Direct
Switzerland,756,1976.5,1.53,VR,Direct
Switzerland,756,1977.5,1.51,VR,Direct
Switzerland,756,1978.5,1.49,VR,Direct
Switzerland,756,1979.5,1.52,VR,Direct
Switzerland,756,1980.5,1.56,VR,Direct
Switzerland,756,1981.5,1.55,VR,Direct
Switzerland,756,1982.5,1.57,VR,Direct
Switzerland,756,1984.5,1.54,VR,Direct
Switzerland,756,1985.5,1.52,VR,Direct
Switzerland,756,1986.5,1.54,VR,Direct
Switzerland,756,1987.5,1.53,VR,Direct
Switzerland,756,1988.5,1.58,VR,Direct
Switzerland,756,1989.5,1.58,VR,Direct
Switzerland,756,1990.5,1.61,VR,Direct
Switzerland,756,1991.5,1.63,VR,Direct
Switzerland,756,1992.5,1.62,VR,Direct
